Date,Open,High,Low,Close,Adj Close,Volume
18/6/2021,284.15,289.53,282.01,285.32,267.31,2553800
17/6/2021,294.49,294.74,285.59,287.57,269.42,2369400
16/6/2021,298.47,299.39,292.47,294.68,276.08,1686100
15/6/2021,294.99,299.88,293.9,299.3,280.41,1834000
14/6/2021,296.72,297.17,292.04,292.99,274.5,1275600
11/6/2021,293.26,296.17,293.26,296.09,277.4,1628900
10/6/2021,293.59,295.59,291.21,292.84,274.36,1811800
9/6/2021,302.58,302.62,290.46,293.11,274.61,4358600
8/6/2021,302.8,303.48,298.62,302.58,283.48,1499000
7/6/2021,303,304.21,299.21,303.34,284.19,1960400
4/6/2021,306.78,308,299.66,302.12,283.05,2111200
3/6/2021,305.39,307.78,302.18,306.31,286.98,1316300
2/6/2021,313,313,303.83,306.57,287.22,2088400
1/6/2021,318.27,318.54,310.08,310.85,291.23,1282400
28/5/2021,316,316.75,313.01,314.81,294.94,1022700
27/5/2021,312.51,319.9,311.86,315.59,295.67,2657300
26/5/2021,310.72,312.83,308.02,310.75,291.14,1695100
25/5/2021,313,313.38,307.71,308.59,289.11,1631800
24/5/2021,313.52,313.52,309.25,311.84,292.16,1807900
21/5/2021,310.43,315.29,309.39,309.6,290.06,1753600
20/5/2021,309.14,311.95,306.76,309.05,289.54,1278100
19/5/2021,304,308.43,299.91,307.93,288.49,1734700
18/5/2021,309.69,310.28,306.05,306.05,286.73,1046100
17/5/2021,310,311.56,306.68,309.26,289.74,940700
14/5/2021,305.23,310.5,305.23,309.43,289.9,1455200
13/5/2021,297.06,305.32,296.49,303.4,284.25,1444300
12/5/2021,302.18,304.76,294.79,296.01,277.33,1949200
11/5/2021,304.6,307.88,300.57,305.64,286.35,2170500
10/5/2021,314.68,317,309.27,309.27,289.75,1733600
7/5/2021,308,315.1,308,314.69,294.83,1826100
6/5/2021,305.29,311.96,303.48,310.96,291.33,2561400
5/5/2021,305.89,309.99,302.25,306.53,287.18,2530100
4/5/2021,302.7,305.2,299.32,304.28,285.08,2470500
3/5/2021,294.89,305.4,294.2,304.55,285.33,4580300
30/4/2021,293.52,295.6,289,290.31,271.99,1821900
29/4/2021,290,296.3,289.23,296.06,277.37,2472200
28/4/2021,286.65,289.15,285.42,287.39,269.25,1783900
27/4/2021,286.56,292.2,284.33,287.51,269.36,4961900
26/4/2021,279.31,279.87,274.2,275.76,258.36,1747000
23/4/2021,278.52,279.19,276.97,277.74,260.21,1312800
22/4/2021,277.33,281.07,276.38,276.54,259.09,1444800
21/4/2021,279.05,281.07,277.09,278.26,260.7,1861400
20/4/2021,28242,28380,27734,28034,26265,1425300
19/4/2021,286.06,286.67,282.09,283.25,265.37,1677000
16/4/2021,292.9,293,287.13,287.59,269.44,1413000
15/4/2021,288.83,292.4,286.67,291.2,272.82,1389800
14/4/2021,289.51,291.15,287.57,287.81,269.64,1099900
13/4/2021,294.73,294.76,289.11,290.89,272.53,1713700
12/4/2021,285.63,293.09,285.14,290.79,272.44,1773300
9/4/2021,282.9,287,281.78,286.58,268.49,2039400
8/4/2021,282.9,284.44,279.75,284.44,266.49,2276000
7/4/2021,281.49,282.44,276.69,279.11,261.49,1469200
6/4/2021,281.66,284.44,280.7,282.17,264.36,1407200
5/4/2021,286,286.61,280.57,281.57,263.8,1727200
1/4/2021,283.54,285,281.79,283.54,265.64,1443500
31/3/2021,286,287.88,282.83,284.04,266.11,2026000
30/3/2021,279.37,288.15,278.31,285.92,267.87,2724700
29/3/2021,278,281.95,276.64,279.22,261.6,1517200
26/3/2021,277.7,281.49,274.6,281.34,263.58,2066600
25/3/2021,266.2,275.02,263.94,274.18,256.88,2285400
24/3/2021,269,274.27,267.4,268.29,251.36,2122700
23/3/2021,271.41,276.95,265.55,266.81,249.97,2277100
22/3/2021,279.58,279.8,271.68,274.02,256.73,3276400
19/3/2021,279.05,282.93,275.29,279.58,261.93,12938800
18/3/2021,267.82,269.27,262.9,263.51,246.88,4536100
17/3/2021,259,266.18,257.09,265.84,249.06,1861400
16/3/2021,267,267.03,260.3,260.8,244.34,2131100
15/3/2021,271,272.85,263.79,266.88,250.04,3211500
12/3/2021,267.26,271.19,265.26,270.2,253.15,2137300
11/3/2021,263.54,270.16,262.31,268.49,251.54,3794400
10/3/2021,259.13,261.81,258.06,260.42,243.98,1600600
9/3/2021,253.19,262.11,252.25,257.92,241.64,2352000
8/3/2021,260,261.34,251.01,251.34,235.48,2242400
5/3/2021,252.19,258.21,245.55,257.29,241.05,1932900
4/3/2021,256.56,258.43,247.09,250.3,233.89,2371600
3/3/2021,258.98,262.7,255.46,258.77,241.81,1565000
2/3/2021,262.73,263.65,259.48,259.6,242.58,1400500
1/3/2021,258.71,265.3,258.3,262.09,244.91,2013500
26/2/2021,254.93,257.46,250.5,254.5,237.82,1738900
25/2/2021,260.07,262.97,253.28,254.22,237.56,1629400
24/2/2021,254.36,261.29,254.01,260.06,243.01,1690200
23/2/2021,253.5,255.23,245.38,254.63,237.94,1753600
22/2/2021,253.24,257.4,253.1,254.67,237.98,1822000
19/2/2021,258.03,259.38,253.78,254.64,237.95,1594800
18/2/2021,255.51,258.49,253,255.63,238.87,1681200
17/2/2021,259.87,260.48,255.41,259.09,242.11,1433600
16/2/2021,264,265.46,261.11,261.83,244.67,1747600
12/2/2021,255.09,263.13,254.01,263,245.76,2674000
11/2/2021,258,258.08,251.56,254.36,237.69,1741700
10/2/2021,261.72,261.84,256.25,257.46,240.58,1969600
9/2/2021,257.27,260.5,254,259.13,242.14,1758100
8/2/2021,256.76,259.38,255.57,257.45,240.57,2135400
5/2/2021,251,255.4,249,255.01,238.29,2816600
4/2/2021,241.38,248.18,240.87,248.12,231.86,2898900
3/2/2021,242.6,243.6,239.35,241.29,225.47,2160500
2/2/2021,246.39,246.59,240.83,242.5,226.6,2859600
1/2/2021,237.38,239.75,235.32,239.24,223.56,2731200
29/1/2021,242.96,243.38,234.79,235.34,219.91,3241300
28/1/2021,246.01,246.29,242.62,242.79,226.88,2179000
27/1/2021,245.61,246.4,240.61,242.83,226.91,2698500
26/1/2021,254.2,254.84,249.34,249.67,233.3,1836100
25/1/2021,252.45,254.78,248.29,253.48,236.86,2009700
22/1/2021,252,255.44,250.01,254.08,237.43,1690700
21/1/2021,253.77,257.28,252.37,253.94,237.29,1948800
20/1/2021,251.19,252.35,247.62,251.96,235.44,2157300
19/1/2021,253.93,256.4,248.9,249.52,233.16,2357600
15/1/2021,255.76,255.76,250.98,252.56,236.01,2805100
14/1/2021,254.26,258.34,253.4,256.27,239.47,2867100
13/1/2021,250.5,253.87,248.2,252.22,235.69,3012800
12/1/2021,246.08,249.62,243,249.04,232.72,4376400
11/1/2021,243,246.46,242.72,245.31,229.23,3413200
8/1/2021,246.52,247.36,242.42,244.96,228.9,4583900
7/1/2021,254.09,256.21,245.45,246.03,229.9,5657300
6/1/2021,250.46,258.98,250.38,253.56,236.94,3605300
5/1/2021,251.5,254.77,250.05,253.18,236.58,3271100
4/1/2021,260.4,260.5,250.9,253.19,236.59,3797100
31/12/2020,259.6,260.46,257.51,259.62,242.6,2607800
30/12/2020,262.2,262.68,258.36,259.98,242.94,2694100
29/12/2020,263.95,265.45,259.67,261.56,244.42,2676600
28/12/2020,269.84,270.1,261.81,262.94,245.7,3633100
24/12/2020,271.36,272.03,267.19,268.82,251.2,1649400
23/12/2020,273.64,276.64,270.62,270.71,252.97,2350800
22/12/2020,272.5,273.34,268.28,273.28,255.37,3553600
21/12/2020,271.66,273.5,268.51,271.94,254.11,4989500
18/12/2020,283.5,284.52,274.96,275.57,257.51,15457100
17/12/2020,289.41,293.9,286.22,292.26,273.1,6006900
16/12/2020,287.38,290.85,286.61,288.81,269.88,2611800
15/12/2020,286.01,289.46,283.11,285.74,267.01,3018100
14/12/2020,296,296.35,285.41,285.54,266.82,2933900
11/12/2020,289.78,291.88,286.19,289.47,270.5,2354500
10/12/2020,291.26,294.38,288.61,290.9,271.22,2961000
9/12/2020,303.5,305.66,293.46,295.32,275.35,2644900
8/12/2020,298,303.65,297.72,301.45,281.06,2889100
7/12/2020,296.9,297.04,293.2,297.04,276.95,1483400
4/12/2020,294.36,298.98,293.12,294.88,274.94,1847700
3/12/2020,291.72,296.34,289.78,292.7,272.9,1955800
2/12/2020,287.22,293.84,285.03,291.72,271.99,2518000
1/12/2020,293.56,297.66,287.6,287.76,268.3,3051100
30/11/2020,287.99,290.9,280.54,286.58,267.2,3189000
27/11/2020,290.8,291.2,285.35,287.41,267.97,1248000
25/11/2020,291.81,292.78,286.56,288.3,268.8,2299600
24/11/2020,289.59,296.08,285.3,291.68,271.95,3711400
23/11/2020,280.21,286.4,280.2,286.35,266.98,2431600
20/11/2020,280.97,281.66,276.69,276.69,257.98,1885500
19/11/2020,283.77,285,276.88,279.85,260.92,2375000
18/11/2020,285.7,289.76,282.49,282.5,263.39,2874800
17/11/2020,281.87,286.2,276.9,285.05,265.77,2816700
16/11/2020,273.52,280.88,270.42,279.83,260.9,2474800
13/11/2020,267.99,273.72,267.99,271.91,253.52,1593700
12/11/2020,269.23,270.89,263.99,267.16,249.09,1924000
11/11/2020,271.17,271.31,266,267.81,249.7,1937700
10/11/2020,264.38,268.77,258,267.27,249.19,2874000
9/11/2020,274.24,274.5,256.35,263.88,246.03,5907200
6/11/2020,278.52,284.3,277.12,279.77,260.85,1894800
5/11/2020,273,282.27,273,279.07,260.19,2234600
4/11/2020,276.71,278.8,268.53,269.1,250.9,2810600
3/11/2020,271.95,276.92,268.12,274.48,255.92,2630800
2/11/2020,262.7,267.49,259.01,266.98,248.92,2042900
30/10/2020,264.6,265.99,255.56,259.47,241.92,2706900
29/10/2020,260.21,269.74,260.06,267.02,248.96,2680700
28/10/2020,262.73,266.92,258,259.99,242.41,4039200
27/10/2020,279.94,280.35,274.39,274.41,255.85,1912300
26/10/2020,279.99,280.5,273.4,277.62,258.84,2321400
23/10/2020,278.29,283.87,276.86,283.56,264.38,2498300
22/10/2020,283.58,285.64,274.02,275.95,257.29,2962900
21/10/2020,289.16,293.3,282.26,282.28,263.19,3219200
20/10/2020,284,292.69,283.11,287.4,267.96,3924900
19/10/2020,284.81,291.22,279.56,281.97,262.9,3453100
16/10/2020,284,287.16,282,283.87,264.67,2990300
15/10/2020,273.09,282.14,271.75,282.11,263.03,2254700
14/10/2020,274.75,278.96,273.77,276.24,257.56,2079400
13/10/2020,272.32,275.24,271.85,272.74,254.29,1657100
12/10/2020,272.26,274.21,271.32,273.5,255,2063600
9/10/2020,274.4,275,269.54,271.55,253.18,2172000
8/10/2020,269.73,272.52,266.35,271.06,252.73,1993000
7/10/2020,263.85,270.66,263.5,268.26,250.12,2986500
6/10/2020,260.12,264.98,258.18,259.27,241.73,3152200
5/10/2020,258.8,260.96,257.73,259.21,241.68,2427800
2/10/2020,250.55,258.55,250,255.2,237.94,3015300
1/10/2020,255.26,257.79,252.88,254.08,236.89,2862300
30/9/2020,253.47,257.51,249.5,251.52,234.51,2506000
29/9/2020,254.99,258.2,249.12,253.5,236.35,2195400
28/9/2020,255.27,259.95,254.08,254.44,237.23,3309800
25/9/2020,241.68,251.9,241.47,250.17,233.25,3212400
24/9/2020,244.01,247.2,239.5,244.22,227.7,3048300
23/9/2020,244.99,250.51,241.04,241.42,225.09,3083000
22/9/2020,239.51,243.78,235.63,243.42,226.96,2651700
21/9/2020,237.95,239.19,230.27,238.74,222.59,4109500
18/9/2020,242.97,248.2,241.95,242.78,226.36,4348700
17/9/2020,242.63,249.8,242.11,244.08,227.57,4254300
16/9/2020,253.03,256.18,246.3,250.3,233.37,17073300
15/9/2020,234.99,239.85,230.51,236.67,220.66,9847300
14/9/2020,240.99,241,232.57,236.34,220.35,6583700
11/9/2020,226.44,233.67,225.47,232.79,217.04,4865200
10/9/2020,229.49,229.49,222.89,224.44,209.26,2443300
9/9/2020,226,228.85,224.12,225.75,210.48,3222700
8/9/2020,223.79,225.75,219.72,221.05,206.1,2121100
4/9/2020,222.46,228.24,217.4,226.12,210.83,2879800
3/9/2020,228.13,231.58,218.59,220.97,206.02,4003800
2/9/2020,227.12,229,223.07,227.91,211.89,1680700
1/9/2020,219.99,226.55,219.14,225.46,209.61,1901800
31/8/2020,221.8,224.2,219.8,219.84,204.39,1839300
28/8/2020,218.23,223.66,218.01,221.9,206.3,2996100
27/8/2020,216.1,218.88,215.08,218.21,202.87,2014900
26/8/2020,215.73,217.12,214.08,215.77,200.6,1518200
25/8/2020,219.17,219.58,213.22,214.31,199.24,2160200
24/8/2020,212.96,217.95,211.99,217.4,202.12,3393700
21/8/2020,209.16,212.94,208.5,210.49,195.69,2034100
20/8/2020,206.23,209.2,205.06,208.82,194.14,1532800
19/8/2020,206.84,210.94,206.84,207.88,193.27,2218000
18/8/2020,206.37,208.43,204.18,206.97,192.42,3040400
17/8/2020,210,211.56,206.04,206.64,192.11,2662000
14/8/2020,202.07,209.64,201.86,208.6,193.94,4633000
13/8/2020,200.68,204.79,199.61,203.86,189.53,3663800
12/8/2020,200,206.24,199.02,201.96,187.76,6238400
11/8/2020,199.99,203.59,195.14,196.45,182.64,5998200
10/8/2020,188.16,200.46,187.34,199.98,185.92,10815100
7/8/2020,172.47,183.88,172.47,183.53,170.63,6311100
6/8/2020,172,173.48,171.32,172.24,160.13,1364900
5/8/2020,171.85,172.42,170.24,171.7,159.63,1309000
4/8/2020,169.22,171.48,169.2,170.66,158.66,1264000
3/8/2020,169.55,170.59,168.53,169.22,157.32,1503400
31/7/2020,172,172.71,167.99,168.4,156.56,2488000
30/7/2020,174.15,174.5,169.86,172.71,160.57,5407300
29/7/2020,167.1,171.37,167.01,169.55,157.63,4623800
28/7/2020,169.42,170.33,166.71,166.93,155.2,2374500
27/7/2020,165,170.72,163.86,170.64,158.64,2926400
24/7/2020,164.69,166.88,164.19,165.04,153.44,1545900
23/7/2020,165.41,167.39,164.65,165.99,154.32,1387200
22/7/2020,164.64,165.94,163.44,165.14,153.53,1231800
21/7/2020,165.1,167.56,164.41,165.5,153.87,1731700
20/7/2020,164.89,165.55,162.81,164.13,152.59,1593300
17/7/2020,167.28,168.12,164.91,165.98,154.31,2047900
16/7/2020,161.77,167.1,160.47,166.1,154.42,4100000
15/7/2020,160.42,162.53,159.04,161.25,149.91,3332800
14/7/2020,156.23,158.92,155.53,158.5,147.36,1641100
13/7/2020,160,160.22,155.66,156.23,145.25,1735900
10/7/2020,156.2,159.01,155.97,158.59,147.44,1746200
9/7/2020,158,158.75,155.32,155.74,144.79,2238300
8/7/2020,158.12,159.38,156.27,158.56,147.41,2110700
7/7/2020,154.27,159.95,154.13,158.54,147.4,2582800
6/7/2020,157.9,158.4,153.66,156.27,145.28,3015800
2/7/2020,158.6,159.72,155.28,155.48,144.55,4046900
1/7/2020,158.85,163.65,155.76,156.66,145.65,17967500
30/6/2020,136.22,140.75,134.92,140.22,130.36,6473300
29/6/2020,131.3,134.73,130.12,134.55,125.09,2336200
26/6/2020,135.2,135.38,129.28,130.08,120.94,3282000
25/6/2020,133.72,136.28,132.23,136.11,125.94,2310900
24/6/2020,137.65,138,134.13,135.09,124.99,2357300
23/6/2020,138.55,139.84,137.38,139.07,128.68,1385200
22/6/2020,136.55,137.75,135.2,137.38,127.11,1448100
19/6/2020,140.76,140.88,135.62,137.63,127.34,2828500
18/6/2020,134.92,139.34,134.5,138.39,128.05,2416200
17/6/2020,136.71,137.4,134.87,135.66,125.52,1214400
16/6/2020,138.15,139.37,133,135.54,125.41,1651800
15/6/2020,128.42,134.63,127.29,133.68,123.69,1835300
12/6/2020,134.59,135,129.14,132.72,122.8,2272900
11/6/2020,133.95,134.47,127.81,128.81,119.18,4389300
10/6/2020,144,144.41,140.32,140.4,129.91,2079600
9/6/2020,145.88,145.93,142.1,144.69,133.88,2253100
8/6/2020,144.94,149.99,144.14,149.38,138.22,2709900
5/6/2020,143,145.77,142,142.21,131.58,3583900
4/6/2020,137.3,139.25,135.65,139.21,128.81,2001300
3/6/2020,137,139.88,136.53,138.08,127.76,2728800
2/6/2020,130.83,134.59,130.71,134.2,124.17,2522000
1/6/2020,129.05,130.46,127.46,129.71,120.02,1990300
29/5/2020,130.19,130.89,126.44,130.56,120.8,3409400
28/5/2020,131,133.91,129.3,131.15,121.35,3238000
27/5/2020,128,130.78,125.5,130.43,120.68,3203000
26/5/2020,122.99,126.74,122.01,124.81,115.48,3823000
22/5/2020,115.75,117.56,114.92,117,108.26,2245900
21/5/2020,116.58,118.43,115.53,115.77,107.12,1740300
20/5/2020,116.8,119.48,115.83,117.01,108.27,2604100
19/5/2020,119,119.4,114.65,114.79,106.21,2484600
18/5/2020,113.49,120,112.79,119.19,110.28,3602300
15/5/2020,107.54,108.96,106.25,107.52,99.48,2940000
14/5/2020,107.36,109.18,103.4,109.11,100.96,3254700
13/5/2020,113.08,113.15,108.25,109.34,101.17,2905900
12/5/2020,118,118.11,113.08,113.14,104.68,1979400
11/5/2020,118.39,119.37,116.28,117.56,108.77,1863500
8/5/2020,118.25,120.89,118.18,120.44,111.44,1770900
7/5/2020,116.94,118.87,116.15,116.74,108.02,1842100
6/5/2020,118.89,119.42,115.08,115.12,106.52,1917100
5/5/2020,117.83,120.12,117.13,117.67,108.88,1703100
4/5/2020,117.12,117.56,114.61,115.85,107.19,2410400
1/5/2020,124.52,124.56,117.5,118.2,109.37,3141800
30/4/2020,127.93,127.93,125.75,126.77,117.3,1970400
29/4/2020,130,131.8,128.46,129.48,119.8,2172500
28/4/2020,129.81,129.89,125.16,127.74,118.19,2738700
27/4/2020,124.16,128.5,122.32,127.29,117.78,2395900
24/4/2020,121.41,123.19,119.48,123.06,113.86,2111000
23/4/2020,118.64,122.42,118.5,120.88,111.85,2021100
22/4/2020,122.52,122.97,118.45,118.54,109.68,2082500
21/4/2020,120.63,122.18,119.62,120.48,111.48,1605600
20/4/2020,122.53,125.67,121.83,122.64,113.47,2242000
17/4/2020,121,124.96,120.73,124.85,115.52,2464000
16/4/2020,119.73,121,117.12,119.08,110.18,2238700
15/4/2020,121.69,121.69,118.15,119.9,110.94,2945000
14/4/2020,125.74,126.98,122.05,125.08,115.73,3084200
13/4/2020,125.19,125.19,121.74,123.53,114.3,2821800
9/4/2020,129.61,130,120.16,122.29,113.15,4745600
8/4/2020,123,127.23,119.92,125.54,116.16,5576500
7/4/2020,124.91,125.48,115.75,115.95,107.28,3189300
6/4/2020,113.04,119.81,113.01,119.02,110.12,3512600
3/4/2020,115.24,116,107.69,109.22,101.06,3205200
2/4/2020,112.53,117.3,111.59,116.64,107.92,2336100
1/4/2020,116.01,118.75,112.3,113.48,105,2569600
31/3/2020,122.5,124.85,119.26,121.26,112.2,2643800
30/3/2020,122.38,125.61,119.25,124.31,115.02,2281000
27/3/2020,120.05,124.35,116,120.58,111.57,2619400
26/3/2020,119.36,127,119.01,125.6,116.21,2713900
25/3/2020,121.36,126.94,114.93,118.31,109.47,4133200
24/3/2020,118,121.8,115.43,120.04,111.07,3014400
23/3/2020,110.94,115.05,107.25,111.76,103.41,3933900
20/3/2020,113.88,118.7,106.59,111.06,102.76,4479200
19/3/2020,98.85,116.16,97.37,111.68,103.33,4646900
18/3/2020,90.39,100.7,89.8,99.68,92.23,6997700
17/3/2020,92.9,100.15,88.69,94.96,87.86,5548700
16/3/2020,92,99.87,90.49,90.49,83.73,4417400
13/3/2020,102.46,106.68,96,106.63,98.66,4275000
12/3/2020,103.2,105.18,96.2,97,89.75,5156500
11/3/2020,117.39,118.3,108.53,111.01,102.71,4746400
10/3/2020,120.14,121.75,113.87,120.67,111.65,3564900
9/3/2020,120.4,121.58,113.85,115.7,107.05,4048100
6/3/2020,125.75,130.65,123.79,127.68,118.14,3886300
5/3/2020,132.01,133.14,128.75,129.93,119.62,3150000
4/3/2020,135.06,136.46,132.18,136.41,125.58,2854700
3/3/2020,140,142.17,132.56,133.09,122.53,4373300
2/3/2020,142.18,142.52,135.28,139.75,128.66,4418600
28/2/2020,135,141.2,134.06,141.17,129.97,4391200
27/2/2020,140.76,145.49,136.48,138.76,127.75,3535000
26/2/2020,147.42,149.39,143.56,144.53,133.06,2766300
25/2/2020,155.66,155.8,144.81,145.6,134.04,4223800
24/2/2020,156.26,157.72,152.62,154.85,142.56,3116300
21/2/2020,163.26,164.14,161.69,163.25,150.29,1645300
20/2/2020,161.07,165.25,159.5,164.91,151.82,2602500
19/2/2020,159,161.69,158.83,161.14,148.35,1699300
18/2/2020,159.31,160.91,156.39,158.57,145.99,1924000
14/2/2020,160.46,161.29,158,158.62,146.03,1679000
13/2/2020,157.79,161.83,156.48,161.47,148.66,2624400
12/2/2020,159.2,159.81,157.23,158.51,145.93,1607500
11/2/2020,158.27,159.56,156.87,158,145.46,2016800
10/2/2020,158.8,160.29,156.2,156.78,144.34,3948600
7/2/2020,147.3,157.44,146.42,155.66,143.31,6532600
6/2/2020,151.38,151.38,148.49,148.63,136.83,1706800
5/2/2020,149.5,150.85,148.82,149.95,138.05,2013700
4/2/2020,146.37,148.24,146,147.51,135.8,2573700
3/2/2020,145.5,147.4,143.6,143.84,132.42,1988400
31/1/2020,147.1,147.29,143.59,144.64,133.16,3286200
30/1/2020,146,148.4,143.36,148.26,136.49,3380200
29/1/2020,149.16,150.07,147.91,148.06,136.31,2521600
28/1/2020,149.75,149.95,147.11,148.4,136.62,2190000
27/1/2020,150.11,150.18,147.51,148.49,136.71,3368400
24/1/2020,155.64,155.64,152.31,154.07,141.84,1973600
23/1/2020,155,155.34,152.73,154.88,142.59,2059100
22/1/2020,157.49,158.85,155.47,155.54,143.2,1911100
21/1/2020,159.1,159.16,156.81,157.53,145.03,2460400
17/1/2020,159.39,161.18,158.56,159.98,147.28,1846100
16/1/2020,160.59,161.47,158.84,159.54,146.88,2343700
15/1/2020,163.02,163.02,158.67,159.15,146.52,2971800
14/1/2020,159.15,164.5,158.62,162.13,149.26,5076600
13/1/2020,156.72,159.53,156.71,159.28,146.64,1985300
10/1/2020,158.07,158.43,156.14,156.63,144.2,2449600
9/1/2020,157.95,158.31,156.59,158.05,145.51,2240200
8/1/2020,154.57,157.75,153.93,157.13,144.66,3053200
7/1/2020,153.36,155.22,152.34,154.8,142.51,2140100
6/1/2020,151.25,153.55,150.17,153.3,141.13,2389700
3/1/2020,152.5,153.34,151.84,153.18,141.02,2216500
2/1/2020,152.42,155.1,151.6,155.1,142.79,3027600
31/12/2019,149.22,151.57,148.75,151.21,139.21,2153400
30/12/2019,153.1,153.3,149.94,150.14,138.22,2612600
27/12/2019,153.07,154.11,152.11,152.53,140.42,2693000
26/12/2019,150.9,152.78,150.51,152.49,140.39,2651300
24/12/2019,151.07,152.38,150.42,150.78,138.81,1797200
23/12/2019,149.56,152.76,148.5,151.69,139.65,4367700
20/12/2019,148.36,148.55,146.67,148.12,136.36,5260300
19/12/2019,147.07,148.82,146.24,147.02,135.35,5826300
18/12/2019,151.42,152.77,146.29,146.86,135.2,21540900
17/12/2019,161.5,164.78,161.02,163.23,150.28,5926900
16/12/2019,166.93,168.37,161.5,164.1,151.08,5052100
13/12/2019,165.64,167.87,163.91,165.67,152.52,2897200
12/12/2019,159.31,165.82,158.75,164.89,151.8,2987300
11/12/2019,157.25,159.52,156.39,159.08,146.45,1676000
10/12/2019,156.5,158.14,155.52,157,144.54,1633600
9/12/2019,156.2,157.48,156.02,156.51,144.09,1728200
6/12/2019,155,157.29,154.9,156.61,144.18,2436200
5/12/2019,154.84,154.89,152.34,153.94,141.12,1628200
4/12/2019,152.64,155.69,152.37,153.87,141.06,2300800
3/12/2019,154.22,154.47,151.02,151.14,138.56,3766100
2/12/2019,160.46,163.7,158.03,158.03,144.87,2704500
29/11/2019,161.11,161.46,159.83,160.05,146.73,789400
27/11/2019,161.75,162.07,160.21,161.51,148.06,1645900
26/11/2019,159.71,162.76,158.63,161.5,148.05,2769200
25/11/2019,157.41,160.34,156.39,159.54,146.26,2505800
22/11/2019,152.31,156.79,152.26,156.55,143.52,2226800
21/11/2019,152.5,153.77,151.75,152.08,139.42,1595400
20/11/2019,155,155.09,151.55,152.27,139.59,2476200
19/11/2019,158.21,158.23,155.17,155.52,142.57,1524300
18/11/2019,157.13,157.72,154.5,157.55,144.43,1794200
15/11/2019,157.27,158.51,156.35,158.33,145.15,1596800
14/11/2019,155.82,158,155.48,156.68,143.64,1826200
13/11/2019,160,160.01,156.15,156.23,143.22,2211900
12/11/2019,162.35,163.84,160.76,161.22,147.8,1279900
11/11/2019,161.96,163.02,161.33,162.18,148.68,1063400
8/11/2019,163.8,164,161.6,163.22,149.63,1152500
7/11/2019,165.46,166.83,163.47,163.92,150.27,1978200
6/11/2019,164.56,164.62,161.91,163.17,149.59,1767400
5/11/2019,164.6,167.59,163.01,164.85,151.13,2510200
4/11/2019,159.85,165.03,159.5,164.84,151.12,4303600
1/11/2019,154.16,157.1,153.96,156.52,143.49,2129400
31/10/2019,155,155.84,151.62,152.66,139.95,2110500
30/10/2019,157.75,157.76,154.02,155.84,142.87,1576200
29/10/2019,158.93,158.93,156.8,158.01,144.86,1464100
28/10/2019,158.9,160.39,157.17,158.4,145.21,2597100
25/10/2019,153.8,158.24,153.51,158.09,144.93,2080600
24/10/2019,156.3,156.98,153.04,154.05,141.23,1712600
23/10/2019,154.39,156.73,153.69,155.98,142.99,2174800
22/10/2019,151.32,154.69,149.85,154.63,141.76,2975000
21/10/2019,150.68,154.13,150.09,152.04,139.38,3459700
18/10/2019,150.48,151.12,149.19,149.91,137.43,2789600
17/10/2019,151.38,152.42,150.48,150.7,138.15,2585400
16/10/2019,150.03,152.36,149.75,150.77,138.22,3425100
